player,ppg,apg,rpg,bpg,num_seasons,MVPs,Finals_MVP,Championships,ROTY,DPOTY,CPOY,NBA1st,NBA2nd,NBA3rd,DEF1st,DEF2nd,AllStarCount,hof
Sergei Bazare,3.0,1.4,0.7,0.1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sharone Wrigh,9.724137931,0.5812807882,5.039408867,1.0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tim Breaux,2.931372549,0.4019607843,0.9411764706,0.1274509804,3,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Tom Hovasse,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tony Dumas,7.3076923077,1.1923076923,1.2692307692,0.1217948718,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Trevor Ruffin,9.1909090909,2.8818181818,1.4090909091,0.0363636364,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wesley Person,11.175989086,1.6834924966,3.2769440655,0.3137789905,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Yinka Dare,2.1181818182,0.0363636364,2.5545454545,0.6363636364,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Žan Tabak,4.991902834,0.6680161943,3.5748987854,0.5101214575,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Alan Henderso,7.8128834356,0.6088957055,4.9831288344,0.4555214724,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Alvin Heggs,2.0,0.0,0.5,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andrew DeCler,4.7955706985,0.5775127768,4.2385008518,0.5127768313,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Anthony Goldw,6.2669172932,2.7706766917,1.3496240602,0.0338345865,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Antonio McDye,12.046305419,1.2807881773,7.5251231527,1.0857142857,15,0,0.0,0.0,0,0,0,0,0,1,0,0,1,False
Arvydas Sabon,11.976595745,2.0510638298,7.3106382979,1.0510638298,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,True
Ashraf Amaya,4.4588235294,0.4235294118,4.1764705882,0.1529411765,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Sura,8.6057838661,3.7656012177,3.4094368341,0.2161339422,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Brent Barry,9.3070175439,3.1710526316,3.048245614,0.2774122807,14,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Bryant Reeves,12.518987342,1.5772151899,6.9493670886,0.764556962,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cedric Lewis,1.3333333333,0.0,0.6666666667,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Charles Claxt,0.6666666667,0.0,0.6666666667,0.3333333333,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cherokee Park,4.3559322034,0.561440678,3.6080508475,0.6483050847,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chris Carr,6.6936026936,0.9898989899,2.2154882155,0.1548821549,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Clint McDanie,2.5,0.5833333333,0.8333333333,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Corey Beck,2.7386363636,1.3977272727,1.4204545455,0.1022727273,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Corliss Willi,11.127737226,1.1824817518,3.8722627737,0.3175182482,12,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Cory Alexande,5.4625407166,2.7166123779,1.5667752443,0.1205211726,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cuonzo Martin,1.2857142857,0.4285714286,0.4285714286,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Damon Stoudam,13.397494305,6.1173120729,3.4612756264,0.0922551253,13,0,0.0,0.0,1,0,0,0,0,0,0,0,0,False
Darryl Johnso,1.0909090909,0.0909090909,0.1818181818,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
David Vaughn,2.8898305085,0.3050847458,3.0593220339,0.406779661,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Don Reid,3.6079404467,0.3548387097,2.9007444169,0.699751861,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Donnie Boyce,2.6333333333,0.5333333333,0.8333333333,0.1666666667,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Donny Marshal,2.4621848739,0.3025210084,1.0168067227,0.0420168067,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dwayne Whitfi,5.0,0.25,3.125,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ed O'Bannon,4.953125,0.796875,2.46875,0.1796875,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Eric Snow,6.8451536643,5.0177304965,2.5307328605,0.1241134752,13,0,0.0,0.0,0,0,0,0,0,0,0,1,0,False
Eric Williams,8.5744680851,1.4224924012,3.2507598784,0.1565349544,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Frankie King,2.0769230769,0.5384615385,1.2307692308,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Fred Hoiberg,5.4417744917,1.5637707948,2.6580406654,0.1090573013,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gary Trent,8.628458498,0.9960474308,4.4980237154,0.3438735178,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
George Zídek,3.3555555556,0.237037037,2.1185185185,0.0888888889,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Greg Ostertag,4.6455026455,0.585978836,5.4828042328,1.7103174603,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Howard Nathan,2.6,0.4,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jason Caffey,7.29004329,0.9090909091,4.3766233766,0.2380952381,8,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Jeff Webster,1.6363636364,0.2727272727,0.6363636364,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerome Allen,2.8717948718,1.7179487179,1.0512820513,0.0769230769,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerry Stackho,16.916494845,3.3402061856,3.1618556701,0.4505154639,18,0,0.0,0.0,0,0,0,0,0,0,0,0,2,False
Jimmy King,4.453125,1.40625,1.75,0.203125,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Smith,10.881553398,0.9805825243,6.3834951456,0.8427184466,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Amaechi,6.2482993197,0.7755102041,2.6258503401,0.3197278912,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Coker,1.64,0.12,1.16,0.12,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Junior Burrou,3.0983606557,0.2459016393,1.7868852459,0.1639344262,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kevin Garnett,17.832421341,3.7243502052,10.02872777,1.3932968536,21,1,0.0,1.0,0,1,0,4,3,2,9,3,15,True
Kurt Thomas,8.0837837838,1.0846846847,6.6018018018,0.7576576577,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Larry Sykes,0.0,0.0,2.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lawrence Mote,6.2773109244,1.5294117647,1.5210084034,0.268907563,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Logan Vander,0.6,0.0666666667,0.4,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Loren Meyer,4.6071428571,0.55,3.4285714286,0.3571428571,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lou Roe,1.9696969697,0.3181818182,1.3939393939,0.1363636364,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mario Bennett,3.9558823529,0.3529411765,2.6764705882,0.3235294118,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mark Davis,5.4826086957,1.2782608696,3.0304347826,0.3260869565,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marques Bragg,2.4716981132,0.1509433962,1.4905660377,0.1509433962,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Martin Lewis,3.56,0.28,1.4,0.2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Melvin Booker,5.1875,2.3125,1.1875,0.09375,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Michael Finle,15.689936537,2.9419764279,4.355394379,0.2928377153,15,0,0.0,1.0,0,0,0,0,0,0,0,0,2,False
Randolph Chil,2.431372549,0.9607843137,0.4901960784,0.0196078431,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
